
······ Experiment Configuration ······ 
- # Packages: 100, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
- Proportion: 1.2, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
······································

Steps	Stiter	K	Lamb	price	time
3000 	5 	8 	0,1250	926,8710	7.3
3000 	5 	8 	0,0625	925,9275	6.5
3000 	5 	8 	0,0312	927,0900	6.9
3000 	5 	9 	0,5000	925,7240	3.3
3000 	5 	9 	0,2500	925,5800	7.2
3000 	5 	9 	0,1250	924,9625	6.6
3000 	5 	9 	0,0625	926,7025	6.7
3000 	5 	9 	0,0312	928,5060	7.6
3000 	5 	10 	0,5000	927,9945	3.6
3000 	5 	10 	0,2500	928,5050	7.3
3000 	5 	10 	0,1250	926,5300	7.1
3000 	5 	10 	0,0625	928,4700	6.4
3000 	5 	10 	0,0312	926,9165	6.6
3000 	10 	1 	0,5000	928,0470	3.3
3000 	10 	1 	0,2500	926,0820	6.8
3000 	10 	1 	0,1250	925,9540	6.8
3000 	10 	1 	0,0625	925,0845	7.0
3000 	10 	1 	0,0312	924,5260	7.2
3000 	10 	2 	0,5000	927,3840	3.5
3000 	10 	2 	0,2500	925,0470	6.9
3000 	10 	2 	0,1250	926,3305	6.7
3000 	10 	2 	0,0625	925,7885	7.1
3000 	10 	2 	0,0312	925,7785	7.2
3000 	10 	3 	0,5000	927,7370	3.6
3000 	10 	3 	0,2500	925,2555	7.7
3000 	10 	3 	0,1250	926,4000	6.9
3000 	10 	3 	0,0625	927,2675	7.0
3000 	10 	3 	0,0312	926,6645	6.8
3000 	10 	4 	0,5000	925,8060	3.4
3000 	10 	4 	0,2500	925,9410	7.2
3000 	10 	4 	0,1250	925,8065	7.1
3000 	10 	4 	0,0625	925,7915	7.7
3000 	10 	4 	0,0312	925,6815	6.9
3000 	10 	5 	0,5000	927,8080	3.5
3000 	10 	5 	0,2500	926,0085	7.1
3000 	10 	5 	0,1250	926,2460	6.9
3000 	10 	5 	0,0625	926,1730	6.5
3000 	10 	5 	0,0312	925,1220	6.5
3000 	10 	6 	0,5000	926,9690	3.4
3000 	10 	6 	0,2500	925,6855	7.3
3000 	10 	6 	0,1250	927,7100	7.1
3000 	10 	6 	0,0625	926,8660	7.1
3000 	10 	6 	0,0312	926,8450	7.2
3000 	10 	7 	0,5000	926,1675	3.4
3000 	10 	7 	0,2500	925,9295	6.6
3000 	10 	7 	0,1250	927,7570	6.6
3000 	10 	7 	0,0625	926,1240	6.6
3000 	10 	7 	0,0312	927,3495	7.2
3000 	10 	8 	0,5000	925,6925	3.3
3000 	10 	8 	0,2500	926,6505	7.0
3000 	10 	8 	0,1250	928,2695	7.0
3000 	10 	8 	0,0625	925,7095	6.8
3000 	10 	8 	0,0312	925,6170	7.3
3000 	10 	9 	0,5000	927,6585	3.5
3000 	10 	9 	0,2500	927,4770	7.3
3000 	10 	9 	0,1250	926,9870	7.6
3000 	10 	9 	0,0625	927,5525	6.8
3000 	10 	9 	0,0312	926,7110	6.8
3000 	10 	10 	0,5000	926,5230	3.4
3000 	10 	10 	0,2500	926,8895	7.2
3000 	10 	10 	0,1250	928,1555	6.9
3000 	10 	10 	0,0625	926,5695	6.4
3000 	10 	10 	0,0312	931,0295	7.1
3000 	20 	1 	0,5000	927,0445	3.4
3000 	20 	1 	0,2500	924,6660	6.6
3000 	20 	1 	0,1250	925,5165	6.9
3000 	20 	1 	0,0625	926,5615	7.1
3000 	20 	1 	0,0312	925,6805	7.0
3000 	20 	2 	0,5000	927,7645	3.4
3000 	20 	2 	0,2500	925,7025	7.0
3000 	20 	2 	0,1250	925,7460	7.1
3000 	20 	2 	0,0625	924,9665	6.9
3000 	20 	2 	0,0312	925,9335	6.9
3000 	20 	3 	0,5000	926,5495	3.3
3000 	20 	3 	0,2500	925,7250	7.3
3000 	20 	3 	0,1250	925,9700	6.9
3000 	20 	3 	0,0625	925,8770	7.1
3000 	20 	3 	0,0312	925,8080	6.9
3000 	20 	4 	0,5000	927,0695	3.7
3000 	20 	4 	0,2500	925,7670	7.1
3000 	20 	4 	0,1250	926,0830	6.8
3000 	20 	4 	0,0625	927,4630	7.1
3000 	20 	4 	0,0312	927,5395	7.0
3000 	20 	5 	0,5000	928,3420	3.5
3000 	20 	5 	0,2500	926,8900	7.1
3000 	20 	5 	0,1250	926,0350	7.5
3000 	20 	5 	0,0625	925,5180	7.3
3000 	20 	5 	0,0312	927,6040	6.6
3000 	20 	6 	0,5000	928,0380	3.3
3000 	20 	6 	0,2500	925,1150	6.9
3000 	20 	6 	0,1250	925,0230	8.2
3000 	20 	6 	0,0625	926,6070	8.4
3000 	20 	6 	0,0312	926,8735	8.9
3000 	20 	7 	0,5000	928,0340	5.0
3000 	20 	7 	0,2500	927,5725	8.9
3000 	20 	7 	0,1250	926,7870	8.0
3000 	20 	7 	0,0625	925,7680	10.3
3000 	20 	7 	0,0312	930,0035	9.5
3000 	20 	8 	0,5000	927,8570	3.8
3000 	20 	8 	0,2500	927,1890	7.3
3000 	20 	8 	0,1250	926,4980	7.3
3000 	20 	8 	0,0625	927,7420	6.8
3000 	20 	8 	0,0312	930,2140	7.2
3000 	20 	9 	0,5000	929,3110	3.4
3000 	20 	9 	0,2500	926,5750	7.6
3000 	20 	9 	0,1250	928,3855	7.7
3000 	20 	9 	0,0625	926,2515	7.1
3000 	20 	9 	0,0312	927,8485	7.0
3000 	20 	10 	0,5000	930,0245	3.4
3000 	20 	10 	0,2500	926,2135	7.4
3000 	20 	10 	0,1250	926,7350	6.9
3000 	20 	10 	0,0625	927,6170	7.0
3000 	20 	10 	0,0312	929,8435	7.0
3000 	50 	1 	0,5000	928,0830	3.4
3000 	50 	1 	0,2500	926,5255	7.2
3000 	50 	1 	0,1250	924,8235	6.9
3000 	50 	1 	0,0625	926,9675	6.8
3000 	50 	1 	0,0312	925,6535	7.0
3000 	50 	2 	0,5000	926,3835	4.3
3000 	50 	2 	0,2500	925,5400	9.6
3000 	50 	2 	0,1250	925,3160	7.2
3000 	50 	2 	0,0625	926,1875	7.7
3000 	50 	2 	0,0312	927,5225	8.2
3000 	50 	3 	0,5000	927,3065	4.4
3000 	50 	3 	0,2500	926,4000	7.2
3000 	50 	3 	0,1250	926,2450	7.1
3000 	50 	3 	0,0625	928,7060	7.1
3000 	50 	3 	0,0312	926,9425	6.8
3000 	50 	4 	0,5000	930,2435	3.5
3000 	50 	4 	0,2500	926,1110	7.4
3000 	50 	4 	0,1250	928,4335	6.8
3000 	50 	4 	0,0625	927,1735	6.9
3000 	50 	4 	0,0312	924,8160	6.9
3000 	50 	5 	0,5000	931,3630	3.4
3000 	50 	5 	0,2500	927,0915	6.7
3000 	50 	5 	0,1250	927,2630	6.7
3000 	50 	5 	0,0625	927,5845	7.0
3000 	50 	5 	0,0312	927,6955	7.3
3000 	50 	6 	0,5000	929,3475	3.4
3000 	50 	6 	0,2500	927,0455	7.2
3000 	50 	6 	0,1250	927,5565	7.2
3000 	50 	6 	0,0625	927,7290	7.0
3000 	50 	6 	0,0312	928,8175	6.8
3000 	50 	7 	0,5000	928,4290	3.1
3000 	50 	7 	0,2500	929,3065	6.8
3000 	50 	7 	0,1250	927,3565	7.5
3000 	50 	7 	0,0625	927,2750	7.0
3000 	50 	7 	0,0312	926,9475	6.9
3000 	50 	8 	0,5000	930,5070	3.5
3000 	50 	8 	0,2500	927,6820	6.9
3000 	50 	8 	0,1250	927,2985	7.2
3000 	50 	8 	0,0625	927,8035	7.0
3000 	50 	8 	0,0312	928,6130	7.1
3000 	50 	9 	0,5000	931,4515	3.2
3000 	50 	9 	0,2500	927,2195	6.9
3000 	50 	9 	0,1250	932,4370	7.2
3000 	50 	9 	0,0625	927,6560	7.3
3000 	50 	9 	0,0312	927,3600	7.1
3000 	50 	10 	0,5000	931,4705	3.3
3000 	50 	10 	0,2500	929,9585	7.5
3000 	50 	10 	0,1250	929,5760	8.0
3000 	50 	10 	0,0625	928,1045	7.1
3000 	50 	10 	0,0312	929,5095	7.0
3000 	100 	1 	0,5000	927,9700	3.2
3000 	100 	1 	0,2500	926,9355	7.1
3000 	100 	1 	0,1250	926,0275	6.8
3000 	100 	1 	0,0625	926,5200	6.8
3000 	100 	1 	0,0312	926,1505	7.4
3000 	100 	2 	0,5000	927,0000	3.5
3000 	100 	2 	0,2500	927,4555	7.0
3000 	100 	2 	0,1250	926,4520	7.1
3000 	100 	2 	0,0625	928,4790	7.1
3000 	100 	2 	0,0312	924,0150	6.6
3000 	100 	3 	0,5000	929,0605	3.3
3000 	100 	3 	0,2500	927,0155	6.9
3000 	100 	3 	0,1250	928,2190	6.7
3000 	100 	3 	0,0625	927,1450	7.5
3000 	100 	3 	0,0312	925,7040	7.2
3000 	100 	4 	0,5000	928,8820	3.4
3000 	100 	4 	0,2500	929,1155	7.0
3000 	100 	4 	0,1250	929,1120	7.0
3000 	100 	4 	0,0625	928,8160	7.0
3000 	100 	4 	0,0312	926,9720	7.0
3000 	100 	5 	0,5000	931,4070	3.2
3000 	100 	5 	0,2500	930,0580	7.2
3000 	100 	5 	0,1250	931,3500	6.8
3000 	100 	5 	0,0625	929,8170	6.8
3000 	100 	5 	0,0312	929,2040	7.1
3000 	100 	6 	0,5000	932,8670	3.2
3000 	100 	6 	0,2500	928,7270	6.6
3000 	100 	6 	0,1250	932,0060	7.4
3000 	100 	6 	0,0625	929,9190	7.2
3000 	100 	6 	0,0312	930,2840	6.8
3000 	100 	7 	0,5000	933,6535	3.2
3000 	100 	7 	0,2500	927,6755	7.2
3000 	100 	7 	0,1250	931,0980	7.8
3000 	100 	7 	0,0625	929,6175	7.0
3000 	100 	7 	0,0312	929,7945	7.2
3000 	100 	8 	0,5000	931,6260	3.4
3000 	100 	8 	0,2500	931,8320	7.6
3000 	100 	8 	0,1250	929,3000	7.3
3000 	100 	8 	0,0625	931,1855	7.1
3000 	100 	8 	0,0312	929,7675	7.3
3000 	100 	9 	0,5000	933,8910	3.3
3000 	100 	9 	0,2500	929,5760	7.3
3000 	100 	9 	0,1250	928,7675	6.9
3000 	100 	9 	0,0625	930,9895	7.7
3000 	100 	9 	0,0312	931,6220	7.4
3000 	100 	10 	0,5000	931,8390	3.5
3000 	100 	10 	0,2500	930,0735	7.6
3000 	100 	10 	0,1250	932,6475	7.0
3000 	100 	10 	0,0625	931,1640	7.2
3000 	100 	10 	0,0312	932,7180	7.5
3000 	200 	1 	0,5000	927,3530	3.6
3000 	200 	1 	0,2500	928,3235	7.6
3000 	200 	1 	0,1250	924,3885	6.8
3000 	200 	1 	0,0625	926,6260	6.9
3000 	200 	1 	0,0312	926,4475	6.8
3000 	200 	2 	0,5000	926,8585	3.6
3000 	200 	2 	0,2500	926,5290	6.9
3000 	200 	2 	0,1250	927,2960	7.1
3000 	200 	2 	0,0625	926,0730	7.2
3000 	200 	2 	0,0312	926,7485	6.8
3000 	200 	3 	0,5000	928,3635	3.6
3000 	200 	3 	0,2500	926,6215	6.8
3000 	200 	3 	0,1250	929,5980	6.8
3000 	200 	3 	0,0625	929,0695	7.2
3000 	200 	3 	0,0312	926,3600	7.2
3000 	200 	4 	0,5000	930,2250	3.3
3000 	200 	4 	0,2500	926,7865	6.9
3000 	200 	4 	0,1250	930,2430	7.0
3000 	200 	4 	0,0625	929,5575	7.3
3000 	200 	4 	0,0312	928,1995	6.5
3000 	200 	5 	0,5000	929,0475	3.7
3000 	200 	5 	0,2500	931,2620	7.0
3000 	200 	5 	0,1250	931,5750	6.8
3000 	200 	5 	0,0625	932,8735	7.2
3000 	200 	5 	0,0312	931,3435	7.0
3000 	200 	6 	0,5000	934,8840	3.2
3000 	200 	6 	0,2500	929,1665	7.1
3000 	200 	6 	0,1250	928,3315	7.1
3000 	200 	6 	0,0625	929,8775	7.2
3000 	200 	6 	0,0312	932,0275	6.7
3000 	200 	7 	0,5000	934,3980	3.3
3000 	200 	7 	0,2500	931,7255	7.2
3000 	200 	7 	0,1250	932,2145	7.2
3000 	200 	7 	0,0625	926,7050	6.6
3000 	200 	7 	0,0312	930,8505	7.4
3000 	200 	8 	0,5000	933,2985	3.4
3000 	200 	8 	0,2500	931,9125	7.1
3000 	200 	8 	0,1250	930,4075	7.4
3000 	200 	8 	0,0625	935,3555	7.1
3000 	200 	8 	0,0312	929,4910	7.3
3000 	200 	9 	0,5000	933,5550	3.5
3000 	200 	9 	0,2500	928,0900	7.0
3000 	200 	9 	0,1250	933,6775	7.0
3000 	200 	9 	0,0625	934,8715	6.7
3000 	200 	9 	0,0312	930,0310	6.8
3000 	200 	10 	0,5000	927,7645	3.4
3000 	200 	10 	0,2500	933,8215	6.8
3000 	200 	10 	0,1250	931,6380	7.2
3000 	200 	10 	0,0625	933,2320	7.6
3000 	200 	10 	0,0312	933,3745	6.9
3000 	500 	1 	0,5000	930,0125	3.3
3000 	500 	1 	0,2500	925,4410	7.0
3000 	500 	1 	0,1250	926,1285	6.5
3000 	500 	1 	0,0625	923,5895	7.1
3000 	500 	1 	0,0312	928,6960	6.8
3000 	500 	2 	0,5000	932,2930	3.3
3000 	500 	2 	0,2500	930,3785	7.7
3000 	500 	2 	0,1250	929,8425	6.7
3000 	500 	2 	0,0625	929,2160	6.8
3000 	500 	2 	0,0312	931,8330	6.2
3000 	500 	3 	0,5000	935,5910	3.2
3000 	500 	3 	0,2500	931,0235	6.6
3000 	500 	3 	0,1250	930,9665	6.7
3000 	500 	3 	0,0625	934,0920	7.5
3000 	500 	3 	0,0312	928,4230	7.5
3000 	500 	4 	0,5000	938,7415	3.2
3000 	500 	4 	0,2500	931,9755	6.5
3000 	500 	4 	0,1250	932,1410	7.1
3000 	500 	4 	0,0625	931,5110	7.0
3000 	500 	4 	0,0312	934,6645	7.1
3000 	500 	5 	0,5000	937,7210	3.2
3000 	500 	5 	0,2500	934,8495	7.6
3000 	500 	5 	0,1250	940,5050	7.3
3000 	500 	5 	0,0625	930,2760	6.5
3000 	500 	5 	0,0312	936,2315	7.2
3000 	500 	6 	0,5000	939,6350	3.3
3000 	500 	6 	0,2500	935,7105	7.2
3000 	500 	6 	0,1250	940,6910	7.6
3000 	500 	6 	0,0625	932,8310	7.0
3000 	500 	6 	0,0312	940,5805	7.6
3000 	500 	7 	0,5000	941,2285	3.2
3000 	500 	7 	0,2500	926,0085	7.0
3000 	500 	7 	0,1250	945,0555	6.7
3000 	500 	7 	0,0625	932,5560	7.0
3000 	500 	7 	0,0312	943,6615	7.2
3000 	500 	8 	0,5000	945,2630	3.1
3000 	500 	8 	0,2500	935,4180	7.4
3000 	500 	8 	0,1250	941,5780	7.5
3000 	500 	8 	0,0625	937,8125	7.0
3000 	500 	8 	0,0312	942,8555	7.0
3000 	500 	9 	0,5000	947,5860	3.0
3000 	500 	9 	0,2500	944,1475	7.5
3000 	500 	9 	0,1250	937,2245	7.1
3000 	500 	9 	0,0625	944,6465	6.6
3000 	500 	9 	0,0312	938,5860	6.8
3000 	500 	10 	0,5000	941,5935	3.2
3000 	500 	10 	0,2500	937,7715	6.7
3000 	500 	10 	0,1250	938,3390	7.4
3000 	500 	10 	0,0625	941,1080	7.0
3000 	500 	10 	0,0312	942,6360	6.7
3000 	1000 	1 	0,5000	929,2335	3.9
3000 	1000 	1 	0,2500	927,2370	6.4
3000 	1000 	1 	0,1250	925,1605	7.1
3000 	1000 	1 	0,0625	925,1420	6.8
3000 	1000 	1 	0,0312	925,4830	7.2
3000 	1000 	2 	0,5000	933,4125	4.5
3000 	1000 	2 	0,2500	932,8510	6.4
3000 	1000 	2 	0,1250	929,0255	6.6
3000 	1000 	2 	0,0625	932,3815	6.2
3000 	1000 	2 	0,0312	927,7260	6.4
3000 	1000 	3 	0,5000	942,7950	4.2
3000 	1000 	3 	0,2500	938,0855	6.9
3000 	1000 	3 	0,1250	934,6275	6.8
3000 	1000 	3 	0,0625	935,2640	6.8
3000 	1000 	3 	0,0312	928,8835	7.1
3000 	1000 	4 	0,5000	940,5375	3.8
3000 	1000 	4 	0,2500	940,4335	7.0
3000 	1000 	4 	0,1250	943,1260	6.2
3000 	1000 	4 	0,0625	937,7125	7.0
3000 	1000 	4 	0,0312	936,5015	7.1
3000 	1000 	5 	0,5000	944,8515	4.0
3000 	1000 	5 	0,2500	941,2630	6.8
3000 	1000 	5 	0,1250	942,3305	6.6
3000 	1000 	5 	0,0625	951,6395	7.0
3000 	1000 	5 	0,0312	945,0160	7.1
3000 	1000 	6 	0,5000	947,7715	3.8
3000 	1000 	6 	0,2500	950,3185	7.1
3000 	1000 	6 	0,1250	945,3525	6.5
3000 	1000 	6 	0,0625	938,9790	7.3
3000 	1000 	6 	0,0312	943,3610	7.1
3000 	1000 	7 	0,5000	951,7820	4.7
3000 	1000 	7 	0,2500	942,8065	6.5
3000 	1000 	7 	0,1250	944,0395	11.2
3000 	1000 	7 	0,0625	948,2755	7.0
3000 	1000 	7 	0,0312	949,5020	7.1
3000 	1000 	8 	0,5000	954,8925	4.1
3000 	1000 	8 	0,2500	951,4510	6.0
3000 	1000 	8 	0,1250	952,2215	6.7
3000 	1000 	8 	0,0625	946,8315	7.1
3000 	1000 	8 	0,0312	944,2515	6.5
3000 	1000 	9 	0,5000	948,2610	3.9
3000 	1000 	9 	0,2500	947,5100	6.5
3000 	1000 	9 	0,1250	950,5700	6.7
3000 	1000 	9 	0,0625	948,2260	6.5
3000 	1000 	9 	0,0312	944,7180	6.6
3000 	1000 	10 	0,5000	949,0535	3.6
3000 	1000 	10 	0,2500	949,3160	6.7
3000 	1000 	10 	0,1250	945,7540	6.5
3000 	1000 	10 	0,0625	948,7475	6.8
3000 	1000 	10 	0,0312	950,3760	7.0
4000 	1 	1 	0,5000	926,1040	3.5
4000 	1 	1 	0,2500	925,7660	6.9
4000 	1 	1 	0,1250	925,5265	9.4
4000 	1 	1 	0,0625	925,1790	9.1
4000 	1 	1 	0,0312	925,4565	9.5
4000 	1 	2 	0,5000	925,8475	3.3
4000 	1 	2 	0,2500	925,1125	7.2
4000 	1 	2 	0,1250	924,9150	9.3
4000 	1 	2 	0,0625	924,7215	9.2
4000 	1 	2 	0,0312	926,1940	9.7
4000 	1 	3 	0,5000	926,2505	3.4
4000 	1 	3 	0,2500	926,5715	7.5
4000 	1 	3 	0,1250	924,8675	9.6
4000 	1 	3 	0,0625	925,0470	9.1
4000 	1 	3 	0,0312	924,5905	9.4
4000 	1 	4 	0,5000	928,7510	3.5
4000 	1 	4 	0,2500	925,8735	7.1
4000 	1 	4 	0,1250	925,8710	9.7
4000 	1 	4 	0,0625	927,0670	9.9
4000 	1 	4 	0,0312	926,8380	9.6
4000 	1 	5 	0,5000	927,0225	3.2
4000 	1 	5 	0,2500	924,3430	6.8
4000 	1 	5 	0,1250	925,5630	8.9
4000 	1 	5 	0,0625	925,5725	9.0
4000 	1 	5 	0,0312	928,2620	9.7
4000 	1 	6 	0,5000	926,2640	3.4
4000 	1 	6 	0,2500	925,7690	7.1
4000 	1 	6 	0,1250	926,1985	9.6
4000 	1 	6 	0,0625	926,3130	9.4
4000 	1 	6 	0,0312	924,9940	8.9
4000 	1 	7 	0,5000	925,2015	3.2
4000 	1 	7 	0,2500	926,2590	7.3
4000 	1 	7 	0,1250	924,8575	8.9
4000 	1 	7 	0,0625	926,1575	9.5
4000 	1 	7 	0,0312	927,0140	9.1
4000 	1 	8 	0,5000	926,8365	3.2
4000 	1 	8 	0,2500	925,5775	6.8
4000 	1 	8 	0,1250	925,5890	10.8
4000 	1 	8 	0,0625	925,3420	10.7
4000 	1 	8 	0,0312	926,6605	10.6
4000 	1 	9 	0,5000	927,5220	3.2
4000 	1 	9 	0,2500	925,5420	6.8
4000 	1 	9 	0,1250	925,6110	9.4
4000 	1 	9 	0,0625	925,1040	9.4
4000 	1 	9 	0,0312	928,8655	9.5
4000 	1 	10 	0,5000	925,9500	3.4
4000 	1 	10 	0,2500	926,5450	7.1
4000 	1 	10 	0,1250	925,7830	9.4
4000 	1 	10 	0,0625	924,2620	9.0
4000 	1 	10 	0,0312	927,8405	9.3
4000 	2 	1 	0,5000	927,4410	3.6
4000 	2 	1 	0,2500	925,4955	6.9
4000 	2 	1 	0,1250	925,8910	9.4
4000 	2 	1 	0,0625	925,4665	9.3
4000 	2 	1 	0,0312	925,8460	9.4
4000 	2 	2 	0,5000	927,9170	3.3
4000 	2 	2 	0,2500	925,5450	6.9
4000 	2 	2 	0,1250	925,5210	9.1
4000 	2 	2 	0,0625	926,1975	9.7
4000 	2 	2 	0,0312	925,9740	9.6
4000 	2 	3 	0,5000	926,6665	3.5
4000 	2 	3 	0,2500	924,4800	7.2
4000 	2 	3 	0,1250	925,3170	9.0
4000 	2 	3 	0,0625	925,7995	9.4
4000 	2 	3 	0,0312	925,6950	9.5
4000 	2 	4 	0,5000	925,8225	3.5
4000 	2 	4 	0,2500	925,6535	6.8
4000 	2 	4 	0,1250	925,2160	9.2
4000 	2 	4 	0,0625	925,4990	9.2
4000 	2 	4 	0,0312	926,4275	9.6
4000 	2 	5 	0,5000	925,2405	3.4
4000 	2 	5 	0,2500	925,1990	6.8
4000 	2 	5 	0,1250	926,9830	9.3
4000 	2 	5 	0,0625	925,0535	9.3
4000 	2 	5 	0,0312	926,2805	9.0
4000 	2 	6 	0,5000	926,5850	3.5
4000 	2 	6 	0,2500	926,9230	7.0
4000 	2 	6 	0,1250	926,2895	9.5
4000 	2 	6 	0,0625	926,4100	9.7
4000 	2 	6 	0,0312	925,4965	9.1
4000 	2 	7 	0,5000	926,8655	3.3
4000 	2 	7 	0,2500	926,6920	6.5
4000 	2 	7 	0,1250	926,2105	9.4
4000 	2 	7 	0,0625	928,6455	9.4
4000 	2 	7 	0,0312	928,6920	9.7
4000 	2 	8 	0,5000	926,7315	3.4
4000 	2 	8 	0,2500	924,8200	6.4
4000 	2 	8 	0,1250	924,8770	8.8
4000 	2 	8 	0,0625	927,9235	9.3
4000 	2 	8 	0,0312	927,1950	9.3
4000 	2 	9 	0,5000	927,3260	3.5
4000 	2 	9 	0,2500	926,7175	6.5
4000 	2 	9 	0,1250	924,2890	9.7
4000 	2 	9 	0,0625	926,1140	9.7
4000 	2 	9 	0,0312	927,2875	10.3
4000 	2 	10 	0,5000	929,0215	3.6
4000 	2 	10 	0,2500	926,4675	6.9
4000 	2 	10 	0,1250	926,7440	9.3
4000 	2 	10 	0,0625	927,9610	9.3
4000 	2 	10 	0,0312	926,5925	9.3
4000 	5 	1 	0,5000	926,2855	3.3
4000 	5 	1 	0,2500	925,9130	6.9
4000 	5 	1 	0,1250	925,1135	9.0
4000 	5 	1 	0,0625	925,3705	9.1
4000 	5 	1 	0,0312	925,7245	9.4
4000 	5 	2 	0,5000	927,0435	3.6
4000 	5 	2 	0,2500	925,0400	6.5
4000 	5 	2 	0,1250	927,6710	9.3
4000 	5 	2 	0,0625	925,5835	9.8
4000 	5 	2 	0,0312	925,5890	9.2
4000 	5 	3 	0,5000	926,9070	3.5
4000 	5 	3 	0,2500	925,7130	6.5
4000 	5 	3 	0,1250	926,2445	9.7
4000 	5 	3 	0,0625	924,3435	8.8
4000 	5 	3 	0,0312	924,6315	9.5
4000 	5 	4 	0,5000	926,7900	3.4
4000 	5 	4 	0,2500	925,8660	6.7
4000 	5 	4 	0,1250	925,7945	9.3
4000 	5 	4 	0,0625	926,3080	9.1
4000 	5 	4 	0,0312	926,4850	9.6
4000 	5 	5 	0,5000	926,7390	3.6
4000 	5 	5 	0,2500	926,7685	6.6
4000 	5 	5 	0,1250	926,7595	9.7
4000 	5 	5 	0,0625	925,3120	9.3
4000 	5 	5 	0,0312	927,2620	9.6
4000 	5 	6 	0,5000	928,5625	3.5
4000 	5 	6 	0,2500	926,8355	7.4
4000 	5 	6 	0,1250	925,0920	9.6
4000 	5 	6 	0,0625	927,6045	9.0
4000 	5 	6 	0,0312	926,8865	9.4
4000 	5 	7 	0,5000	926,6455	3.5
4000 	5 	7 	0,2500	926,6335	7.0
4000 	5 	7 	0,1250	926,2650	10.2
4000 	5 	7 	0,0625	927,6230	9.6
4000 	5 	7 	0,0312	926,6725	9.4
4000 	5 	8 	0,5000	926,6515	3.3
4000 	5 	8 	0,2500	927,2055	6.9
4000 	5 	8 	0,1250	926,7035	9.7
4000 	5 	8 	0,0625	926,0830	9.1
4000 	5 	8 	0,0312	927,9625	10.0
4000 	5 	9 	0,5000	926,2165	3.3
4000 	5 	9 	0,2500	926,4245	6.7
4000 	5 	9 	0,1250	926,3205	9.2
4000 	5 	9 	0,0625	925,5420	9.3
4000 	5 	9 	0,0312	925,8020	9.3
4000 	5 	10 	0,5000	926,4480	3.3
4000 	5 	10 	0,2500	925,5915	7.2
4000 	5 	10 	0,1250	926,0890	8.7
4000 	5 	10 	0,0625	926,8840	9.8
4000 	5 	10 	0,0312	929,1080	9.4
4000 	10 	1 	0,5000	926,3480	3.2
4000 	10 	1 	0,2500	925,5330	6.7
4000 	10 	1 	0,1250	925,2960	9.2
4000 	10 	1 	0,0625	925,4490	9.7
4000 	10 	1 	0,0312	925,1400	9.6
4000 	10 	2 	0,5000	925,9160	3.5
4000 	10 	2 	0,2500	925,1610	6.9
4000 	10 	2 	0,1250	924,9375	9.1
4000 	10 	2 	0,0625	924,8520	9.4
4000 	10 	2 	0,0312	926,1625	9.4
4000 	10 	3 	0,5000	927,8645	3.4
4000 	10 	3 	0,2500	925,5285	6.9
4000 	10 	3 	0,1250	925,6810	9.4
4000 	10 	3 	0,0625	925,6695	9.0
4000 	10 	3 	0,0312	927,1820	9.7
4000 	10 	4 	0,5000	926,8275	3.5
4000 	10 	4 	0,2500	926,4355	7.2
4000 	10 	4 	0,1250	925,5730	9.5
4000 	10 	4 	0,0625	926,5275	9.1
4000 	10 	4 	0,0312	924,8195	9.1
4000 	10 	5 	0,5000	928,0110	3.3
4000 	10 	5 	0,2500	925,6830	6.8
4000 	10 	5 	0,1250	927,4295	9.6
4000 	10 	5 	0,0625	927,6025	9.7
4000 	10 	5 	0,0312	926,0295	9.1
4000 	10 	6 	0,5000	927,5890	3.3
4000 	10 	6 	0,2500	926,6200	6.9
4000 	10 	6 	0,1250	927,2310	8.9
4000 	10 	6 	0,0625	925,8530	9.6
4000 	10 	6 	0,0312	928,0650	9.4
4000 	10 	7 	0,5000	926,3000	3.6
4000 	10 	7 	0,2500	926,4135	7.2
4000 	10 	7 	0,1250	927,6760	9.4
4000 	10 	7 	0,0625	927,2740	8.8
4000 	10 	7 	0,0312	926,4210	9.9
4000 	10 	8 	0,5000	927,3745	3.3
4000 	10 	8 	0,2500	925,3765	6.9
4000 	10 	8 	0,1250	925,8845	9.6
4000 	10 	8 	0,0625	926,2835	9.7
4000 	10 	8 	0,0312	929,4715	9.4
4000 	10 	9 	0,5000	928,4395	3.2
4000 	10 	9 	0,2500	927,7755	7.4
4000 	10 	9 	0,1250	926,2585	8.9
4000 	10 	9 	0,0625	926,7880	9.4
4000 	10 	9 	0,0312	929,3720	9.5
4000 	10 	10 	0,5000	926,5865	3.3
4000 	10 	10 	0,2500	927,1195	6.7
4000 	10 	10 	0,1250	925,7615	9.3
4000 	10 	10 	0,0625	930,1325	9.7
4000 	10 	10 	0,0312	927,3465	9.7
4000 	20 	1 	0,5000	927,6020	3.6
4000 	20 	1 	0,2500	926,5955	6.9
4000 	20 	1 	0,1250	925,5095	8.7
4000 	20 	1 	0,0625	925,4195	9.3
4000 	20 	1 	0,0312	925,7670	9.5
4000 	20 	2 	0,5000	927,1750	3.2
4000 	20 	2 	0,2500	926,5065	7.1
4000 	20 	2 	0,1250	925,9380	9.0
4000 	20 	2 	0,0625	924,9570	9.2
4000 	20 	2 	0,0312	926,6575	9.7
4000 	20 	3 	0,5000	928,5695	3.5
4000 	20 	3 	0,2500	927,2960	7.4
