
······ Experiment Configuration ······ 
- # Packages: 100, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
- Proportion: 1.2, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
······································

Steps	Stiter	K	Lamb	price	time
10000 	606 	2 	1,0000	959,5780	2.2
10000 	606 	2 	0,5000	947,6975	3.7
10000 	606 	2 	0,1000	950,0730	19.9
10000 	606 	2 	0,0500	953,7240	26.2
10000 	606 	2 	0,0100	943,0655	24.4
10000 	606 	3 	1,0000	957,8190	2.1
10000 	606 	3 	0,5000	951,3705	4.4
10000 	606 	3 	0,1000	940,8765	20.7
10000 	606 	3 	0,0500	948,6885	28.1
10000 	606 	3 	0,0100	945,1055	26.0
10000 	607 	0 	1,0000	930,3450	2.8
10000 	607 	0 	0,5000	925,9820	4.0
10000 	607 	0 	0,1000	925,4275	19.3
10000 	607 	0 	0,0500	926,3680	24.2
10000 	607 	0 	0,0100	924,0835	24.9
10000 	607 	1 	1,0000	947,8640	2.2
10000 	607 	1 	0,5000	940,1550	3.7
10000 	607 	1 	0,1000	939,6465	20.3
10000 	607 	1 	0,0500	934,5800	26.2
10000 	607 	1 	0,0100	937,7715	23.3
10000 	607 	2 	1,0000	957,4595	2.2
10000 	607 	2 	0,5000	948,5895	3.7
10000 	607 	2 	0,1000	944,4170	19.7
10000 	607 	2 	0,0500	942,9920	24.5
10000 	607 	2 	0,0100	946,0985	25.5
10000 	607 	3 	1,0000	955,3900	2.3
10000 	607 	3 	0,5000	944,1585	4.1
10000 	607 	3 	0,1000	951,4920	22.5
10000 	607 	3 	0,0500	945,2800	25.6
10000 	607 	3 	0,0100	951,0825	26.6
10000 	608 	0 	1,0000	931,2645	2.7
10000 	608 	0 	0,5000	925,0685	4.2
10000 	608 	0 	0,1000	924,1845	19.2
10000 	608 	0 	0,0500	925,4245	23.3
10000 	608 	0 	0,0100	924,0530	25.1
10000 	608 	1 	1,0000	949,9545	2.2
10000 	608 	1 	0,5000	932,0855	3.8
10000 	608 	1 	0,1000	939,6220	19.1
10000 	608 	1 	0,0500	935,4610	25.1
10000 	608 	1 	0,0100	939,2520	25.2
10000 	608 	2 	1,0000	955,9730	2.2
10000 	608 	2 	0,5000	938,5965	3.6
10000 	608 	2 	0,1000	942,9580	19.4
10000 	608 	2 	0,0500	943,2175	25.8
10000 	608 	2 	0,0100	948,9785	25.9
10000 	608 	3 	1,0000	961,8905	2.2
10000 	608 	3 	0,5000	948,5690	3.7
10000 	608 	3 	0,1000	946,2085	21.0
10000 	608 	3 	0,0500	947,7970	26.3
10000 	608 	3 	0,0100	951,5875	26.2
10000 	609 	0 	1,0000	930,3105	2.8
10000 	609 	0 	0,5000	924,8260	4.1
10000 	609 	0 	0,1000	927,6550	20.4
10000 	609 	0 	0,0500	923,9320	26.2
10000 	609 	0 	0,0100	928,2930	23.8
10000 	609 	1 	1,0000	942,2975	2.2
10000 	609 	1 	0,5000	938,5930	3.9
10000 	609 	1 	0,1000	932,6390	19.4
10000 	609 	1 	0,0500	930,9925	25.6
10000 	609 	1 	0,0100	933,9920	25.3
10000 	609 	2 	1,0000	960,2030	2.3
10000 	609 	2 	0,5000	951,8195	3.9
10000 	609 	2 	0,1000	938,7935	19.3
10000 	609 	2 	0,0500	946,9180	25.1
10000 	609 	2 	0,0100	941,9565	27.4
10000 	609 	3 	1,0000	956,2105	2.3
10000 	609 	3 	0,5000	955,4490	3.8
10000 	609 	3 	0,1000	950,7875	18.9
10000 	609 	3 	0,0500	947,3995	24.3
10000 	609 	3 	0,0100	953,2315	26.7
10000 	610 	0 	1,0000	929,3150	2.7
10000 	610 	0 	0,5000	925,8320	4.3
10000 	610 	0 	0,1000	925,5725	18.6
10000 	610 	0 	0,0500	924,2630	23.5
10000 	610 	0 	0,0100	924,8185	24.0
10000 	610 	1 	1,0000	939,8135	2.2
10000 	610 	1 	0,5000	937,5075	3.8
10000 	610 	1 	0,1000	933,6205	18.6
10000 	610 	1 	0,0500	933,4635	27.7
10000 	610 	1 	0,0100	934,2675	26.0
10000 	610 	2 	1,0000	955,9105	2.3
10000 	610 	2 	0,5000	951,5180	3.8
10000 	610 	2 	0,1000	948,9660	21.1
10000 	610 	2 	0,0500	953,5555	25.3
10000 	610 	2 	0,0100	945,3550	25.8
10000 	610 	3 	1,0000	953,4995	2.2
10000 	610 	3 	0,5000	950,7385	3.8
10000 	610 	3 	0,1000	946,0770	20.2
10000 	610 	3 	0,0500	946,0815	26.6
10000 	610 	3 	0,0100	948,9125	26.3
10000 	611 	0 	1,0000	929,1180	2.6
10000 	611 	0 	0,5000	928,3285	4.0
10000 	611 	0 	0,1000	925,0030	19.3
10000 	611 	0 	0,0500	923,4035	24.2
10000 	611 	0 	0,0100	926,5795	24.4
10000 	611 	1 	1,0000	947,4390	2.3
10000 	611 	1 	0,5000	937,5285	3.8
10000 	611 	1 	0,1000	942,2535	20.6
10000 	611 	1 	0,0500	936,3415	25.0
10000 	611 	1 	0,0100	937,2300	26.1
10000 	611 	2 	1,0000	953,1395	2.5
10000 	611 	2 	0,5000	945,4950	3.7
10000 	611 	2 	0,1000	947,9810	19.5
10000 	611 	2 	0,0500	947,7540	25.9
10000 	611 	2 	0,0100	953,4910	27.1
10000 	611 	3 	1,0000	955,7040	2.2
10000 	611 	3 	0,5000	948,2885	3.9
10000 	611 	3 	0,1000	953,6520	20.7
10000 	611 	3 	0,0500	947,3815	26.6
10000 	611 	3 	0,0100	953,5630	26.1
10000 	612 	0 	1,0000	930,0060	2.9
10000 	612 	0 	0,5000	927,0660	3.9
10000 	612 	0 	0,1000	925,8110	18.7
10000 	612 	0 	0,0500	923,4160	25.6
10000 	612 	0 	0,0100	927,1935	24.7
10000 	612 	1 	1,0000	946,8020	2.4
10000 	612 	1 	0,5000	941,7155	3.6
10000 	612 	1 	0,1000	934,5730	19.9
10000 	612 	1 	0,0500	932,9885	25.4
10000 	612 	1 	0,0100	934,3815	23.8
10000 	612 	2 	1,0000	958,2780	2.2
10000 	612 	2 	0,5000	945,3090	3.6
10000 	612 	2 	0,1000	946,5060	19.7
10000 	612 	2 	0,0500	944,2980	25.9
10000 	612 	2 	0,0100	945,8500	25.8
10000 	612 	3 	1,0000	956,0210	2.2
10000 	612 	3 	0,5000	950,1845	3.8
10000 	612 	3 	0,1000	948,4410	19.5
10000 	612 	3 	0,0500	945,2105	24.6
10000 	612 	3 	0,0100	955,9610	27.0
10000 	613 	0 	1,0000	932,4015	2.8
10000 	613 	0 	0,5000	925,6480	3.9
10000 	613 	0 	0,1000	925,9065	19.9
10000 	613 	0 	0,0500	928,4180	23.8
10000 	613 	0 	0,0100	923,5565	23.6
10000 	613 	1 	1,0000	947,1485	2.4
10000 	613 	1 	0,5000	938,5515	3.8
10000 	613 	1 	0,1000	932,2140	19.5
10000 	613 	1 	0,0500	938,1975	25.5
10000 	613 	1 	0,0100	939,0915	24.2
10000 	613 	2 	1,0000	951,6825	2.4
10000 	613 	2 	0,5000	943,1315	3.7
10000 	613 	2 	0,1000	954,8135	19.7
10000 	613 	2 	0,0500	943,4265	26.6
10000 	613 	2 	0,0100	949,5710	25.0
10000 	613 	3 	1,0000	958,0420	2.4
10000 	613 	3 	0,5000	955,2440	3.5
10000 	613 	3 	0,1000	944,2650	19.4
10000 	613 	3 	0,0500	952,9575	24.2
10000 	613 	3 	0,0100	952,0390	26.5
10000 	614 	0 	1,0000	931,3660	2.9
10000 	614 	0 	0,5000	929,8180	4.0
10000 	614 	0 	0,1000	924,9710	18.9
10000 	614 	0 	0,0500	924,3635	24.1
10000 	614 	0 	0,0100	923,7060	25.3
10000 	614 	1 	1,0000	940,9650	2.4
10000 	614 	1 	0,5000	936,3205	4.1
10000 	614 	1 	0,1000	934,1945	20.1
10000 	614 	1 	0,0500	943,6195	24.8
10000 	614 	1 	0,0100	929,8640	24.7
10000 	614 	2 	1,0000	954,9265	2.2
10000 	614 	2 	0,5000	950,0805	4.0
10000 	614 	2 	0,1000	947,9755	21.7
10000 	614 	2 	0,0500	947,4435	26.1
10000 	614 	2 	0,0100	942,4050	24.8
10000 	614 	3 	1,0000	961,9365	2.2
10000 	614 	3 	0,5000	950,8975	3.7
10000 	614 	3 	0,1000	947,3750	21.6
10000 	614 	3 	0,0500	946,5230	27.5
10000 	614 	3 	0,0100	948,2245	26.6
10000 	615 	0 	1,0000	928,3330	2.6
10000 	615 	0 	0,5000	926,7840	4.1
10000 	615 	0 	0,1000	924,4295	21.0
10000 	615 	0 	0,0500	927,0135	23.8
10000 	615 	0 	0,0100	923,8800	25.0
10000 	615 	1 	1,0000	949,9830	2.3
10000 	615 	1 	0,5000	934,8550	3.8
10000 	615 	1 	0,1000	934,3545	20.9
10000 	615 	1 	0,0500	933,6805	25.9
10000 	615 	1 	0,0100	935,3930	25.5
10000 	615 	2 	1,0000	957,8900	2.2
10000 	615 	2 	0,5000	945,7355	3.7
10000 	615 	2 	0,1000	941,0885	19.8
10000 	615 	2 	0,0500	943,4715	26.5
10000 	615 	2 	0,0100	949,0675	25.8
10000 	615 	3 	1,0000	955,0020	2.1
10000 	615 	3 	0,5000	953,9700	3.7
10000 	615 	3 	0,1000	943,2910	21.6
10000 	615 	3 	0,0500	953,2210	25.3
10000 	615 	3 	0,0100	952,7245	26.9
10000 	616 	0 	1,0000	929,3925	2.9
10000 	616 	0 	0,5000	928,0895	3.9
10000 	616 	0 	0,1000	923,6420	19.7
10000 	616 	0 	0,0500	923,5090	23.8
10000 	616 	0 	0,0100	922,8740	24.7
10000 	616 	1 	1,0000	941,2410	2.2
10000 	616 	1 	0,5000	941,9625	3.9
10000 	616 	1 	0,1000	936,8780	19.5
10000 	616 	1 	0,0500	933,4350	25.2
10000 	616 	1 	0,0100	935,4690	26.3
10000 	616 	2 	1,0000	949,8015	2.3
10000 	616 	2 	0,5000	942,8850	3.9
10000 	616 	2 	0,1000	948,5080	20.3
10000 	616 	2 	0,0500	945,4990	25.6
10000 	616 	2 	0,0100	947,2070	25.0
10000 	616 	3 	1,0000	955,6995	2.2
10000 	616 	3 	0,5000	953,7310	4.0
10000 	616 	3 	0,1000	946,8365	22.4
10000 	616 	3 	0,0500	948,4300	27.3
10000 	616 	3 	0,0100	949,1405	25.3
10000 	617 	0 	1,0000	926,3155	2.9
10000 	617 	0 	0,5000	929,4440	3.9
10000 	617 	0 	0,1000	926,6385	19.4
10000 	617 	0 	0,0500	928,9895	24.6
10000 	617 	0 	0,0100	924,8710	24.3
10000 	617 	1 	1,0000	942,8950	2.3
10000 	617 	1 	0,5000	944,6795	3.8
10000 	617 	1 	0,1000	939,9295	20.5
10000 	617 	1 	0,0500	928,7435	24.8
10000 	617 	1 	0,0100	935,2895	23.1
10000 	617 	2 	1,0000	955,7580	2.3
10000 	617 	2 	0,5000	950,9985	3.7
10000 	617 	2 	0,1000	950,8885	21.2
10000 	617 	2 	0,0500	943,4980	26.5
10000 	617 	2 	0,0100	949,8165	25.6
10000 	617 	3 	1,0000	954,6300	2.3
10000 	617 	3 	0,5000	953,0130	3.7
10000 	617 	3 	0,1000	944,9685	21.9
10000 	617 	3 	0,0500	940,0830	27.3
10000 	617 	3 	0,0100	943,2655	27.1
10000 	618 	0 	1,0000	928,6815	2.6
10000 	618 	0 	0,5000	926,4155	4.1
10000 	618 	0 	0,1000	925,8765	19.7
10000 	618 	0 	0,0500	924,2675	23.7
10000 	618 	0 	0,0100	927,1895	25.0
10000 	618 	1 	1,0000	944,5895	2.3
10000 	618 	1 	0,5000	938,9150	3.7
10000 	618 	1 	0,1000	933,0000	20.9
10000 	618 	1 	0,0500	931,0410	25.7
10000 	618 	1 	0,0100	936,0470	25.5
10000 	618 	2 	1,0000	955,6450	2.2
10000 	618 	2 	0,5000	951,4050	3.7
10000 	618 	2 	0,1000	940,6375	21.0
10000 	618 	2 	0,0500	945,1845	24.5
10000 	618 	2 	0,0100	944,5820	25.9
10000 	618 	3 	1,0000	957,1790	2.2
10000 	618 	3 	0,5000	945,3520	3.9
10000 	618 	3 	0,1000	952,7615	21.5
10000 	618 	3 	0,0500	951,0535	27.0
10000 	618 	3 	0,0100	945,4820	26.2
10000 	619 	0 	1,0000	929,6295	3.5
10000 	619 	0 	0,5000	928,6045	4.7
10000 	619 	0 	0,1000	925,0275	20.7
10000 	619 	0 	0,0500	928,2075	25.8
10000 	619 	0 	0,0100	924,9900	28.3
10000 	619 	1 	1,0000	938,0795	2.6
10000 	619 	1 	0,5000	937,8695	3.8
10000 	619 	1 	0,1000	926,1565	22.1
10000 	619 	1 	0,0500	939,4825	32.9
10000 	619 	1 	0,0100	936,1040	26.6
10000 	619 	2 	1,0000	955,7665	2.5
10000 	619 	2 	0,5000	952,9635	3.8
10000 	619 	2 	0,1000	948,0715	24.3
10000 	619 	2 	0,0500	941,5690	28.0
10000 	619 	2 	0,0100	949,0350	40.6
10000 	619 	3 	1,0000	953,6900	3.0
10000 	619 	3 	0,5000	954,1820	4.5
10000 	619 	3 	0,1000	952,6875	31.2
10000 	619 	3 	0,0500	950,2570	29.5
10000 	619 	3 	0,0100	948,8030	26.9
10000 	620 	0 	1,0000	928,2960	2.8
10000 	620 	0 	0,5000	928,0610	4.1
10000 	620 	0 	0,1000	923,7400	19.8
10000 	620 	0 	0,0500	926,4940	24.2
10000 	620 	0 	0,0100	926,0410	25.8
10000 	620 	1 	1,0000	943,2890	2.8
10000 	620 	1 	0,5000	934,3545	6.2
10000 	620 	1 	0,1000	934,0165	32.1
10000 	620 	1 	0,0500	935,0930	32.8
10000 	620 	1 	0,0100	940,3880	26.5
10000 	620 	2 	1,0000	947,2750	2.4
10000 	620 	2 	0,5000	944,4550	3.6
10000 	620 	2 	0,1000	945,3090	21.0
10000 	620 	2 	0,0500	948,9095	25.6
10000 	620 	2 	0,0100	948,7350	25.5
10000 	620 	3 	1,0000	961,1830	2.3
10000 	620 	3 	0,5000	952,0860	3.8
10000 	620 	3 	0,1000	950,3755	20.9
10000 	620 	3 	0,0500	947,9740	26.7
10000 	620 	3 	0,0100	949,5235	26.4
10000 	621 	0 	1,0000	928,3415	2.7
10000 	621 	0 	0,5000	924,8960	3.9
10000 	621 	0 	0,1000	925,3410	17.7
10000 	621 	0 	0,0500	926,5200	26.3
10000 	621 	0 	0,0100	926,7565	25.1
10000 	621 	1 	1,0000	948,5345	2.4
10000 	621 	1 	0,5000	944,5685	3.8
10000 	621 	1 	0,1000	939,4920	18.8
10000 	621 	1 	0,0500	936,7490	26.5
10000 	621 	1 	0,0100	941,2410	28.0
10000 	621 	2 	1,0000	952,8605	2.3
10000 	621 	2 	0,5000	944,3940	3.6
10000 	621 	2 	0,1000	940,5565	18.5
10000 	621 	2 	0,0500	946,2945	27.0
10000 	621 	2 	0,0100	942,6365	27.4
10000 	621 	3 	1,0000	961,6100	2.3
10000 	621 	3 	0,5000	953,7450	6.0
10000 	621 	3 	0,1000	948,1600	20.0
10000 	621 	3 	0,0500	945,3055	28.3
10000 	621 	3 	0,0100	944,8030	27.3
10000 	622 	0 	1,0000	928,8680	2.9
10000 	622 	0 	0,5000	926,5365	4.5
10000 	622 	0 	0,1000	922,5285	18.7
10000 	622 	0 	0,0500	925,5925	24.0
10000 	622 	0 	0,0100	923,6250	26.0
10000 	622 	1 	1,0000	948,7705	2.4
10000 	622 	1 	0,5000	938,5345	3.9
10000 	622 	1 	0,1000	934,5015	19.3
10000 	622 	1 	0,0500	930,3905	24.4
10000 	622 	1 	0,0100	939,1545	26.4
10000 	622 	2 	1,0000	954,3645	2.3
10000 	622 	2 	0,5000	945,4295	3.6
10000 	622 	2 	0,1000	946,1565	18.7
10000 	622 	2 	0,0500	953,7140	24.8
10000 	622 	2 	0,0100	952,0925	27.0
10000 	622 	3 	1,0000	955,5800	2.3
10000 	622 	3 	0,5000	951,9630	3.6
10000 	622 	3 	0,1000	945,9085	19.9
10000 	622 	3 	0,0500	945,4900	25.2
10000 	622 	3 	0,0100	942,1295	25.2
10000 	623 	0 	1,0000	928,2240	2.9
10000 	623 	0 	0,5000	928,3580	4.0
10000 	623 	0 	0,1000	923,5985	18.7
10000 	623 	0 	0,0500	927,9115	24.3
10000 	623 	0 	0,0100	926,6975	24.4
10000 	623 	1 	1,0000	945,5350	2.3
10000 	623 	1 	0,5000	935,8855	3.9
10000 	623 	1 	0,1000	932,5175	18.6
10000 	623 	1 	0,0500	935,8380	25.1
10000 	623 	1 	0,0100	932,5020	24.7
10000 	623 	2 	1,0000	954,5980	2.4
10000 	623 	2 	0,5000	944,6075	3.9
10000 	623 	2 	0,1000	943,1425	18.7
10000 	623 	2 	0,0500	950,8900	25.3
10000 	623 	2 	0,0100	938,3650	25.1
10000 	623 	3 	1,0000	960,0525	2.2
10000 	623 	3 	0,5000	952,7870	3.9
10000 	623 	3 	0,1000	939,1680	18.0
10000 	623 	3 	0,0500	953,4780	25.5
10000 	623 	3 	0,0100	949,1115	23.6
10000 	624 	0 	1,0000	929,1160	2.7
10000 	624 	0 	0,5000	923,4760	4.0
10000 	624 	0 	0,1000	922,3840	18.4
10000 	624 	0 	0,0500	924,4105	24.1
10000 	624 	0 	0,0100	927,6200	25.2
10000 	624 	1 	1,0000	946,5930	2.3
10000 	624 	1 	0,5000	935,7070	3.7
10000 	624 	1 	0,1000	941,5420	20.0
10000 	624 	1 	0,0500	932,0935	24.4
10000 	624 	1 	0,0100	941,4680	28.0
10000 	624 	2 	1,0000	951,8590	2.2
10000 	624 	2 	0,5000	950,6610	3.8
10000 	624 	2 	0,1000	952,6845	19.2
10000 	624 	2 	0,0500	951,7820	26.7
10000 	624 	2 	0,0100	944,5915	29.2
10000 	624 	3 	1,0000	951,0160	2.3
10000 	624 	3 	0,5000	953,5715	4.1
10000 	624 	3 	0,1000	947,8355	18.6
10000 	624 	3 	0,0500	950,6745	24.6
10000 	624 	3 	0,0100	955,2820	25.2
10000 	625 	0 	1,0000	930,1920	3.0
10000 	625 	0 	0,5000	925,6835	4.2
10000 	625 	0 	0,1000	925,7915	18.0
10000 	625 	0 	0,0500	925,5935	24.0
10000 	625 	0 	0,0100	926,3060	24.8
10000 	625 	1 	1,0000	948,7580	2.3
10000 	625 	1 	0,5000	939,0090	3.8
10000 	625 	1 	0,1000	934,1215	18.1
10000 	625 	1 	0,0500	932,3395	25.0
10000 	625 	1 	0,0100	935,5065	25.1
10000 	625 	2 	1,0000	959,7530	2.3
10000 	625 	2 	0,5000	949,2995	3.8
10000 	625 	2 	0,1000	946,2115	19.1
10000 	625 	2 	0,0500	950,6210	26.0
10000 	625 	2 	0,0100	945,7265	27.8
10000 	625 	3 	1,0000	948,2875	2.4
10000 	625 	3 	0,5000	945,5245	3.8
10000 	625 	3 	0,1000	951,9270	21.0
10000 	625 	3 	0,0500	953,2585	27.6
10000 	625 	3 	0,0100	946,5575	27.4
10000 	626 	0 	1,0000	930,5130	3.0
10000 	626 	0 	0,5000	927,7515	4.0
10000 	626 	0 	0,1000	923,7020	19.7
10000 	626 	0 	0,0500	925,9245	24.6
10000 	626 	0 	0,0100	922,1985	23.7
10000 	626 	1 	1,0000	943,2900	2.3
10000 	626 	1 	0,5000	938,5970	3.9
10000 	626 	1 	0,1000	939,1485	20.0
10000 	626 	1 	0,0500	931,5945	26.0
10000 	626 	1 	0,0100	935,0515	26.1
10000 	626 	2 	1,0000	951,3735	2.2
10000 	626 	2 	0,5000	951,9765	3.9
10000 	626 	2 	0,1000	945,1805	19.0
10000 	626 	2 	0,0500	945,0295	26.8
10000 	626 	2 	0,0100	946,8210	25.5
10000 	626 	3 	1,0000	957,7245	2.3
10000 	626 	3 	0,5000	952,7790	3.9
10000 	626 	3 	0,1000	947,5680	22.2
10000 	626 	3 	0,0500	949,7455	30.0
10000 	626 	3 	0,0100	945,2710	26.6
10000 	627 	0 	1,0000	931,4830	2.7
10000 	627 	0 	0,5000	927,4380	4.2
10000 	627 	0 	0,1000	924,0420	18.3
10000 	627 	0 	0,0500	926,5765	24.3
10000 	627 	0 	0,0100	923,4685	25.0
10000 	627 	1 	1,0000	938,9900	2.3
10000 	627 	1 	0,5000	936,3640	3.8
10000 	627 	1 	0,1000	934,4195	18.6
10000 	627 	1 	0,0500	938,5535	24.9
10000 	627 	1 	0,0100	943,9405	25.0
10000 	627 	2 	1,0000	952,3240	2.3
10000 	627 	2 	0,5000	945,8970	3.8
10000 	627 	2 	0,1000	950,1060	20.7
10000 	627 	2 	0,0500	945,5040	25.9
10000 	627 	2 	0,0100	940,5875	25.4
10000 	627 	3 	1,0000	961,7185	2.5
10000 	627 	3 	0,5000	957,0650	4.0
10000 	627 	3 	0,1000	945,7990	18.6
10000 	627 	3 	0,0500	949,8950	27.9
10000 	627 	3 	0,0100	946,0760	29.8
10000 	628 	0 	1,0000	928,9560	3.4
10000 	628 	0 	0,5000	927,4000	4.5
10000 	628 	0 	0,1000	925,9275	19.3
10000 	628 	0 	0,0500	922,6675	24.5
10000 	628 	0 	0,0100	926,4140	26.3
10000 	628 	1 	1,0000	940,9890	2.4
10000 	628 	1 	0,5000	943,3595	4.1
10000 	628 	1 	0,1000	933,9210	21.4
10000 	628 	1 	0,0500	936,9290	27.3
10000 	628 	1 	0,0100	932,2025	25.0
10000 	628 	2 	1,0000	951,0280	2.4
10000 	628 	2 	0,5000	951,2800	4.2
10000 	628 	2 	0,1000	940,4400	20.4
10000 	628 	2 	0,0500	947,5395	26.2
10000 	628 	2 	0,0100	946,8345	25.3
10000 	628 	3 	1,0000	963,7160	2.3
10000 	628 	3 	0,5000	948,4335	4.4
10000 	628 	3 	0,1000	940,5090	21.4
10000 	628 	3 	0,0500	948,2375	26.2
10000 	628 	3 	0,0100	944,4795	25.5
10000 	629 	0 	1,0000	931,0345	2.9
10000 	629 	0 	0,5000	925,0005	3.9
10000 	629 	0 	0,1000	924,4345	19.4
10000 	629 	0 	0,0500	926,0385	24.8
10000 	629 	0 	0,0100	925,0420	26.3
10000 	629 	1 	1,0000	948,3360	2.4
10000 	629 	1 	0,5000	940,6060	4.3
10000 	629 	1 	0,1000	936,8555	19.1
10000 	629 	1 	0,0500	932,1620	25.0
10000 	629 	1 	0,0100	940,0040	25.3
10000 	629 	2 	1,0000	952,3175	2.2
10000 	629 	2 	0,5000	954,0010	4.2
10000 	629 	2 	0,1000	951,5395	18.7
10000 	629 	2 	0,0500	942,2980	25.1
10000 	629 	2 	0,0100	945,5430	24.2
10000 	629 	3 	1,0000	957,0720	2.3
10000 	629 	3 	0,5000	954,3580	4.1
10000 	629 	3 	0,1000	950,5425	19.1
10000 	629 	3 	0,0500	946,9415	26.7
10000 	629 	3 	0,0100	950,2665	28.3
10000 	630 	0 	1,0000	928,0620	2.8
10000 	630 	0 	0,5000	928,9230	4.1
10000 	630 	0 	0,1000	927,4835	18.0
10000 	630 	0 	0,0500	925,3295	24.0
10000 	630 	0 	0,0100	922,2075	25.2
10000 	630 	1 	1,0000	944,3580	2.3
10000 	630 	1 	0,5000	943,6790	3.9
10000 	630 	1 	0,1000	937,4835	19.5
10000 	630 	1 	0,0500	935,7325	25.0
10000 	630 	1 	0,0100	940,5855	27.1
10000 	630 	2 	1,0000	964,0675	2.4
10000 	630 	2 	0,5000	948,8205	4.0
10000 	630 	2 	0,1000	946,2845	18.6
10000 	630 	2 	0,0500	952,3290	26.8
10000 	630 	2 	0,0100	946,0950	26.8
10000 	630 	3 	1,0000	957,3250	2.7
10000 	630 	3 	0,5000	950,4315	4.0
10000 	630 	3 	0,1000	950,8305	21.0
10000 	630 	3 	0,0500	949,6860	25.6
10000 	630 	3 	0,0100	942,8395	25.0
10000 	631 	0 	1,0000	928,0730	3.2
10000 	631 	0 	0,5000	924,3880	4.0
10000 	631 	0 	0,1000	923,0330	18.5
10000 	631 	0 	0,0500	923,5770	23.9
10000 	631 	0 	0,0100	926,2865	24.7
10000 	631 	1 	1,0000	950,7720	2.4
10000 	631 	1 	0,5000	938,3065	4.0
10000 	631 	1 	0,1000	940,5705	18.6
10000 	631 	1 	0,0500	934,0705	24.2
10000 	631 	1 	0,0100	936,1140	24.8
10000 	631 	2 	1,0000	955,5155	2.3
10000 	631 	2 	0,5000	947,0895	3.7
10000 	631 	2 	0,1000	950,4405	20.7
10000 	631 	2 	0,0500	945,3805	26.7
10000 	631 	2 	0,0100	945,3900	25.7
10000 	631 	3 	1,0000	955,0810	2.5
10000 	631 	3 	0,5000	953,9065	4.6
10000 	631 	3 	0,1000	951,6765	19.0
10000 	631 	3 	0,0500	948,7705	25.8
10000 	631 	3 	0,0100	946,0330	25.8
10000 	632 	0 	1,0000	930,4505	2.9
10000 	632 	0 	0,5000	924,9650	4.2
10000 	632 	0 	0,1000	925,2970	19.7
10000 	632 	0 	0,0500	926,8180	24.0
10000 	632 	0 	0,0100	924,6075	25.8
10000 	632 	1 	1,0000	947,9060	2.3
10000 	632 	1 	0,5000	941,2815	4.1
10000 	632 	1 	0,1000	934,4110	18.1
10000 	632 	1 	0,0500	936,3010	26.2
10000 	632 	1 	0,0100	943,5185	22.9
10000 	632 	2 	1,0000	954,4950	2.3
10000 	632 	2 	0,5000	952,5100	4.1
10000 	632 	2 	0,1000	949,4300	21.0
10000 	632 	2 	0,0500	949,6935	24.1
10000 	632 	2 	0,0100	944,6230	26.8
10000 	632 	3 	1,0000	960,4845	2.4
10000 	632 	3 	0,5000	957,0385	3.8
10000 	632 	3 	0,1000	950,3530	20.4
10000 	632 	3 	0,0500	947,5235	27.7
10000 	632 	3 	0,0100	947,2995	25.8
10000 	633 	0 	1,0000	930,1730	3.2
10000 	633 	0 	0,5000	926,3635	4.2
10000 	633 	0 	0,1000	925,4750	18.0
10000 	633 	0 	0,0500	924,0515	24.8
10000 	633 	0 	0,0100	929,1925	25.2
10000 	633 	1 	1,0000	940,8715	2.4
10000 	633 	1 	0,5000	943,5540	4.1
10000 	633 	1 	0,1000	938,7555	18.6
10000 	633 	1 	0,0500	934,1170	24.5
10000 	633 	1 	0,0100	940,6815	25.0
10000 	633 	2 	1,0000	958,6015	2.3
10000 	633 	2 	0,5000	954,5360	4.0
10000 	633 	2 	0,1000	946,1140	20.5
10000 	633 	2 	0,0500	939,9310	24.2
10000 	633 	2 	0,0100	941,9610	26.4
10000 	633 	3 	1,0000	954,1665	2.3
10000 	633 	3 	0,5000	946,2500	4.0
10000 	633 	3 	0,1000	946,2205	19.2
10000 	633 	3 	0,0500	948,5485	26.1
10000 	633 	3 	0,0100	949,6415	27.1
10000 	634 	0 	1,0000	930,7185	2.8
10000 	634 	0 	0,5000	927,7940	4.4
10000 	634 	0 	0,1000	926,0220	18.9
10000 	634 	0 	0,0500	923,6235	24.0
10000 	634 	0 	0,0100	928,6300	24.1
10000 	634 	1 	1,0000	942,4500	2.4
10000 	634 	1 	0,5000	943,5160	3.8
10000 	634 	1 	0,1000	928,2755	18.8
10000 	634 	1 	0,0500	935,8495	24.6
10000 	634 	1 	0,0100	931,4685	25.0
10000 	634 	2 	1,0000	960,4610	2.4
10000 	634 	2 	0,5000	950,7190	3.9
10000 	634 	2 	0,1000	947,8240	19.3
10000 	634 	2 	0,0500	949,0615	24.1
10000 	634 	2 	0,0100	948,2240	25.7
10000 	634 	3 	1,0000	964,1090	2.3
10000 	634 	3 	0,5000	949,5155	3.9
10000 	634 	3 	0,1000	950,9435	18.6
10000 	634 	3 	0,0500	951,6015	26.7
10000 	634 	3 	0,0100	951,8455	27.1
10000 	635 	0 	1,0000	931,9455	2.8
10000 	635 	0 	0,5000	928,3715	4.1
10000 	635 	0 	0,1000	926,8745	19.3
10000 	635 	0 	0,0500	926,7230	23.1
10000 	635 	0 	0,0100	928,0235	25.2
10000 	635 	1 	1,0000	945,3300	2.5
10000 	635 	1 	0,5000	938,1805	3.9
